ZONA,CODI_US,DESCRIPCIO_US,LAT,LNG,WKT
"Usos Sòl","ZV","Zona Verda","41,5484308955315","2,44686669217439","POINT (2.44686669217439 41.5484308955315)"
"Usos Sòl","ZV","Zona Verda","41,5483116068338","2,44602585241938","POINT (2.44602585241938 41.5483116068338)"
"Usos Sòl","ZV","Zona Verda","41,5541593866233","2,44150883275229","POINT (2.44150883275229 41.5541593866233)"
"Usos Sòl","ZV","Zona Verda","41,5303556846804","2,42122527725792","POINT (2.42122527725792 41.5303556846804)"
"Usos Sòl","ZV","Zona Verda","41,5282691000839","2,42124781801788","POINT (2.42124781801788 41.5282691000839)"
"Usos Sòl","ZV","Zona Verda","41,5200552388933","2,42338108288389","POINT (2.42338108288389 41.5200552388933)"
"Usos Sòl","INT","Interior","41,5627278212285","2,46816455892322","POINT (2.46816455892322 41.5627278212285)"
"Usos Sòl","INT","Interior","41,5635022827147","2,4711006485472","POINT (2.4711006485472 41.5635022827147)"
"Usos Sòl","INT","Interior","41,5632947800969","2,47114463713579","POINT (2.47114463713579 41.5632947800969)"
"Usos Sòl","INT","Interior","41,5653177240781","2,46417523300839","POINT (2.46417523300839 41.5653177240781)"
"Usos Sòl","INT","Interior","41,5652425579963","2,46430340196165","POINT (2.46430340196165 41.5652425579963)"
"Usos Sòl","INT","Interior","41,564578441078","2,46190493118982","POINT (2.46190493118982 41.564578441078)"
"Usos Sòl","INT","Interior","41,5642566256132","2,46264114814623","POINT (2.46264114814623 41.5642566256132)"
"Usos Sòl","ZV","Zona Verda","41,5476490652003","2,44469632507133","POINT (2.44469632507133 41.5476490652003)"
"Usos Sòl","ZV","Zona Verda","41,5478525450267","2,44396680215136","POINT (2.44396680215136 41.5478525450267)"
"Usos Sòl","INT","Interior","41,5482626314697","2,44465461057943","POINT (2.44465461057943 41.5482626314697)"
"Usos Sòl","INT","Interior","41,5484458737605","2,44490569667162","POINT (2.44490569667162 41.5484458737605)"
"Usos Sòl","INT","Interior","41,547881943223","2,44575299158987","POINT (2.44575299158987 41.547881943223)"
"Usos Sòl","INT","Interior","41,5478500400135","2,44669369813787","POINT (2.44669369813787 41.5478500400135)"
"Usos Sòl","INT","Interior","41,5478301680601","2,44745146968595","POINT (2.44745146968595 41.5478301680601)"
"Usos Sòl","ZV","Zona Verda","41,5593378938269","2,46917861298495","POINT (2.46917861298495 41.5593378938269)"
"Usos Sòl","ZV","Zona Verda","41,5597258389792","2,46995176850953","POINT (2.46995176850953 41.5597258389792)"
"Usos Sòl","ZV","Zona Verda","41,5418697095497","2,42381854258109","POINT (2.42381854258109 41.5418697095497)"
"Usos Sòl","EQ","Equipament","41,5420982902504","2,42389323799475","POINT (2.42389323799475 41.5420982902504)"
"Usos Sòl","EQ","Equipament","41,5354322998913","2,43471194099294","POINT (2.43471194099294 41.5354322998913)"
"Usos Sòl","INT","Interior","41,5648970999364","2,46180083254518","POINT (2.46180083254518 41.5648970999364)"
"Usos Sòl","INT","Interior","41,5647886362107","2,46190608650378","POINT (2.46190608650378 41.5647886362107)"
"Usos Sòl","INT","Interior","41,5648122369353","2,46163096833786","POINT (2.46163096833786 41.5648122369353)"
"Usos Sòl","INT","Interior","41,5647594844356","2,46197738862163","POINT (2.46197738862163 41.5647594844356)"
"Usos Sòl","INT","Interior","41,565933666257","2,46233965240552","POINT (2.46233965240552 41.565933666257)"
"Usos Sòl","INT","Interior","41,5655450224501","2,46115435806725","POINT (2.46115435806725 41.5655450224501)"
"Usos Sòl","INT","Interior","41,565625601823","2,46093434836963","POINT (2.46093434836963 41.565625601823)"
"Usos Sòl","INT","Interior","41,5658267376496","2,4621893969034","POINT (2.4621893969034 41.5658267376496)"
"Usos Sòl","INT","Interior","41,566040679485","2,46241621040432","POINT (2.46241621040432 41.566040679485)"
"Usos Sòl","ZV","Zona Verda","41,5478677988329","2,44493784764954","POINT (2.44493784764954 41.5478677988329)"
"Usos Sòl","ZV","Zona Verda","41,5485730867149","2,44450362860456","POINT (2.44450362860456 41.5485730867149)"
"Usos Sòl","ZV","Zona Verda","41,549063372139","2,44510037580183","POINT (2.44510037580183 41.549063372139)"
"Usos Sòl","INT","Interior","41,5481748404298","2,44752900534859","POINT (2.44752900534859 41.5481748404298)"
"Usos Sòl","INT","Interior","41,5481956133655","2,44673518875636","POINT (2.44673518875636 41.5481956133655)"
"Usos Sòl","INT","Interior","41,5484879582543","2,44774381586631","POINT (2.44774381586631 41.5484879582543)"
"Usos Sòl","INT","Interior","41,5487286849444","2,44751392661617","POINT (2.44751392661617 41.5487286849444)"
"Usos Sòl","VIA","Vials","41,5333126302951","2,43272395906787","POINT (2.43272395906787 41.5333126302951)"
"Usos Sòl","ZV","Zona Verda","41,5259434539359","2,42644972965414","POINT (2.42644972965414 41.5259434539359)"
"Usos Sòl","ZV","Zona Verda","41,5258984907108","2,42638057879646","POINT (2.42638057879646 41.5258984907108)"
"Usos Sòl","ZV","Zona Verda","41,5257871265526","2,4260519537363","POINT (2.4260519537363 41.5257871265526)"
"Usos Sòl","ZV","Zona Verda","41,525659524453","2,42565293109802","POINT (2.42565293109802 41.525659524453)"
"Usos Sòl","ZV","Zona Verda","41,525588420518","2,4254159707048","POINT (2.4254159707048 41.525588420518)"
"Usos Sòl","ZV","Zona Verda","41,5255038755659","2,42511795208193","POINT (2.42511795208193 41.5255038755659)"
"Usos Sòl","ZV","Zona Verda","41,5253820888384","2,42464833491696","POINT (2.42464833491696 41.5253820888384)"
"Usos Sòl","INT","Interior","41,5659256638187","2,46250601338792","POINT (2.46250601338792 41.5659256638187)"
"Usos Sòl","INT","Interior","41,5665755279227","2,46195562972167","POINT (2.46195562972167 41.5665755279227)"
"Usos Sòl","INT","Interior","41,5583031864022","2,45439209773839","POINT (2.45439209773839 41.5583031864022)"
"Usos Sòl","INT","Interior","41,5630625672401","2,45512696590101","POINT (2.45512696590101 41.5630625672401)"
"Usos Sòl","INT","Interior","41,5630277276119","2,45470539524947","POINT (2.45470539524947 41.5630277276119)"
"Usos Sòl","INT","Interior","41,5630014796225","2,4553652865496","POINT (2.4553652865496 41.5630014796225)"
"Usos Sòl","INT","Interior","41,5670524378912","2,46405096970388","POINT (2.46405096970388 41.5670524378912)"
"Usos Sòl","ZV","Zona Verda","41,5477213570841","2,44237452901413","POINT (2.44237452901413 41.5477213570841)"
"Usos Sòl","ZV","Zona Verda","41,5478392923336","2,44168165472243","POINT (2.44168165472243 41.5478392923336)"
"Usos Sòl","ZV","Zona Verda","41,5483827780762","2,44119693035161","POINT (2.44119693035161 41.5483827780762)"
"Usos Sòl","ZV","Zona Verda","41,5507714945845","2,43558502875868","POINT (2.43558502875868 41.5507714945845)"
"Usos Sòl","INT","Interior","41,5255971846398","2,42552380758414","POINT (2.42552380758414 41.5255971846398)"
"Usos Sòl","PREVIST","Espais Nous","41,5254255361055","2,43211358546464","POINT (2.43211358546464 41.5254255361055)"
"Usos Sòl","TR","Transit Reduït","41,5257347950628","2,43171133686945","POINT (2.43171133686945 41.5257347950628)"
"Usos Sòl","TR","Transit Reduït","41,5267567849596","2,43335092177458","POINT (2.43335092177458 41.5267567849596)"
"Usos Sòl","PREVIST","Espais Nous","41,526450442348","2,4337020061977","POINT (2.4337020061977 41.526450442348)"
"Usos Sòl","ZV","Zona Verda","41,5409812159094","2,45757905874337","POINT (2.45757905874337 41.5409812159094)"
"Usos Sòl","INT","Interior","41,5682080325088","2,46149668224649","POINT (2.46149668224649 41.5682080325088)"
"Usos Sòl","INT","Interior","41,5685389816413","2,46280198655011","POINT (2.46280198655011 41.5685389816413)"
"Usos Sòl","INT","Interior","41,5691272124886","2,46396444091047","POINT (2.46396444091047 41.5691272124886)"
"Usos Sòl","INT","Interior","41,5566944690633","2,45821637865891","POINT (2.45821637865891 41.5566944690633)"
"Usos Sòl","INT","Interior","41,5622179491894","2,44814553812738","POINT (2.44814553812738 41.5622179491894)"
"Usos Sòl","EQ","Equipament","41,5639518975711","2,44888565760915","POINT (2.44888565760915 41.5639518975711)"
"Usos Sòl","INT","Interior","41,5655064981055","2,44327714383523","POINT (2.44327714383523 41.5655064981055)"
"Usos Sòl","ZV","Zona Verda","41,5490322885104","2,44074391593876","POINT (2.44074391593876 41.5490322885104)"
"Usos Sòl","ZV","Zona Verda","41,5497214662706","2,44074418675684","POINT (2.44074418675684 41.5497214662706)"
"Usos Sòl","ZV","Zona Verda","41,5491454100315","2,44230282668565","POINT (2.44230282668565 41.5491454100315)"
"Usos Sòl","INT","Interior","41,5500264103507","2,44774181400663","POINT (2.44774181400663 41.5500264103507)"
"Usos Sòl","INT","Interior","41,5513423652099","2,4476410970537","POINT (2.4476410970537 41.5513423652099)"
"Usos Sòl","INT","Interior","41,5510613243471","2,44846428366674","POINT (2.44846428366674 41.5510613243471)"
"Usos Sòl","INT","Interior","41,551253430584","2,44932666507608","POINT (2.44932666507608 41.551253430584)"
"Usos Sòl","VIA","Vials","41,5416889304053","2,45719831000415","POINT (2.45719831000415 41.5416889304053)"
"Usos Sòl","INT","Interior","41,5379676770035","2,44180259390133","POINT (2.44180259390133 41.5379676770035)"
"Usos Sòl","INT","Interior","41,5381845747297","2,44159488011629","POINT (2.44159488011629 41.5381845747297)"
"Usos Sòl","TR","Transit Reduït","41,5379176450315","2,44156130988196","POINT (2.44156130988196 41.5379176450315)"
"Usos Sòl","TR","Transit Reduït","41,5377724225278","2,44408995212993","POINT (2.44408995212993 41.5377724225278)"
"Usos Sòl","EQ","Equipament","41,5386469457699","2,43919839913005","POINT (2.43919839913005 41.5386469457699)"
"Usos Sòl","EQ","Equipament","41,5393590321741","2,43993031912523","POINT (2.43993031912523 41.5393590321741)"
"Usos Sòl","INT","Interior","41,5654102918733","2,44260992144413","POINT (2.44260992144413 41.5654102918733)"
"Usos Sòl","INT","Interior","41,5649475436933","2,4431529862727","POINT (2.4431529862727 41.5649475436933)"
"Usos Sòl","INT","Interior","41,5619291916344","2,44357464520887","POINT (2.44357464520887 41.5619291916344)"
"Usos Sòl","INT","Interior","41,564222959172","2,44344843488141","POINT (2.44344843488141 41.564222959172)"
"Usos Sòl","INT","Interior","41,5646006819358","2,44302045344995","POINT (2.44302045344995 41.5646006819358)"
"Usos Sòl","INT","Interior","41,5643807662432","2,44279350432645","POINT (2.44279350432645 41.5643807662432)"
"Usos Sòl","INT","Interior","41,5643739672099","2,44259007303104","POINT (2.44259007303104 41.5643739672099)"
"Usos Sòl","INT","Interior","41,5637162291353","2,43712399042823","POINT (2.43712399042823 41.5637162291353)"
"Usos Sòl","ZV","Zona Verda","41,5497027868931","2,44239833633484","POINT (2.44239833633484 41.5497027868931)"
"Usos Sòl","ZV","Zona Verda","41,5506637407084","2,44065660455159","POINT (2.44065660455159 41.5506637407084)"
"Usos Sòl","ZV","Zona Verda","41,5509548416998","2,44318050358218","POINT (2.44318050358218 41.5509548416998)"
"Usos Sòl","ZV","Zona Verda","41,5506485225495","2,44324824945633","POINT (2.44324824945633 41.5506485225495)"
"Usos Sòl","ZV","Zona Verda","41,5528880066219","2,44407167546074","POINT (2.44407167546074 41.5528880066219)"
"Usos Sòl","ZV","Zona Verda","41,5522886401247","2,43769697630798","POINT (2.43769697630798 41.5522886401247)"
"Usos Sòl","EQ","Equipament","41,5427646688379","2,44813836609057","POINT (2.44813836609057 41.5427646688379)"
"Usos Sòl","ZV","Zona Verda","41,5548723939234","2,44527879796729","POINT (2.44527879796729 41.5548723939234)"
"Usos Sòl","ZV","Zona Verda","41,5548654997106","2,44559129884234","POINT (2.44559129884234 41.5548654997106)"
"Usos Sòl","ZV","Zona Verda","41,5548585387884","2,44615719384163","POINT (2.44615719384163 41.5548585387884)"
"Usos Sòl","ZV","Zona Verda","41,5548142834325","2,44684019485147","POINT (2.44684019485147 41.5548142834325)"
"Usos Sòl","EQ","Equipament","41,5520691972339","2,44581037462864","POINT (2.44581037462864 41.5520691972339)"
"Usos Sòl","INT","Interior","41,5637313705869","2,43679906258106","POINT (2.43679906258106 41.5637313705869)"
"Usos Sòl","INT","Interior","41,5591428551071","2,44635612563209","POINT (2.44635612563209 41.5591428551071)"
"Usos Sòl","INT","Interior","41,5598248141288","2,44738915312533","POINT (2.44738915312533 41.5598248141288)"
"Usos Sòl","INT","Interior","41,5597963375991","2,44760977803891","POINT (2.44760977803891 41.5597963375991)"
"Usos Sòl","INT","Interior","41,5596523360687","2,4477447633197","POINT (2.4477447633197 41.5596523360687)"
"Usos Sòl","INT","Interior","41,5597692358637","2,44796194210189","POINT (2.44796194210189 41.5597692358637)"
"Usos Sòl","ZV","Zona Verda","41,5501914526968","2,43998878568695","POINT (2.43998878568695 41.5501914526968)"
"Usos Sòl","ZV","Zona Verda","41,5508591764411","2,43956831840418","POINT (2.43956831840418 41.5508591764411)"
"Usos Sòl","ZV","Zona Verda","41,5513295211717","2,44008506482764","POINT (2.44008506482764 41.5513295211717)"
"Usos Sòl","ZV","Zona Verda","41,5514059611603","2,44058214489785","POINT (2.44058214489785 41.5514059611603)"
"Usos Sòl","EQ","Equipament","41,5433792480175","2,42802739450901","POINT (2.42802739450901 41.5433792480175)"
"Usos Sòl","INT","Interior","41,5473000507657","2,4667564627916","POINT (2.4667564627916 41.5473000507657)"
"Usos Sòl","ZV","Zona Verda","41,5397724734737","2,4172686180044","POINT (2.4172686180044 41.5397724734737)"
"Usos Sòl","ZV","Zona Verda","41,5424509658251","2,41545445504263","POINT (2.41545445504263 41.5424509658251)"
"Usos Sòl","FONS","Fons","41,527878744216","2,43862959624337","POINT (2.43862959624337 41.527878744216)"
"Usos Sòl","VIA","Vials","41,5344319735843","2,44783836434197","POINT (2.44783836434197 41.5344319735843)"
"Usos Sòl","ART","Vies Principals","41,5569203530814","2,45718257553586","POINT (2.45718257553586 41.5569203530814)"
"Usos Sòl","ART","Vies Principals","41,5555504205446","2,45278395198037","POINT (2.45278395198037 41.5555504205446)"
"Usos Sòl","INT","Interior","41,5301586334309","2,43327325307232","POINT (2.43327325307232 41.5301586334309)"
"Usos Sòl","INT","Interior","41,529974993332","2,43331085078559","POINT (2.43331085078559 41.529974993332)"
"Usos Sòl","EQP","Equipament en Projecte","41,5441839823379","2,44888580500461","POINT (2.44888580500461 41.5441839823379)"
"Usos Sòl","INT","Interior","41,5593106745804","2,44837898814744","POINT (2.44837898814744 41.5593106745804)"
"Usos Sòl","INT","Interior","41,5537152797611","2,456071867723","POINT (2.456071867723 41.5537152797611)"
"Usos Sòl","ZV","Zona Verda","41,5423535030503","2,43435137077916","POINT (2.43435137077916 41.5423535030503)"
"Usos Sòl","ZV","Zona Verda","41,5425280343184","2,43456334912265","POINT (2.43456334912265 41.5425280343184)"
"Usos Sòl","ZV","Zona Verda","41,5428352490503","2,43493568847274","POINT (2.43493568847274 41.5428352490503)"
"Usos Sòl","ZV","Zona Verda","41,542851479263","2,43495538138205","POINT (2.43495538138205 41.542851479263)"
"Usos Sòl","INT","Interior","41,547330485995","2,46663005926269","POINT (2.46663005926269 41.547330485995)"
"Usos Sòl","INT","Interior","41,5473318016749","2,4670103708203","POINT (2.4670103708203 41.5473318016749)"
"Usos Sòl","INT","Interior","41,5471813263393","2,46680768697573","POINT (2.46680768697573 41.5471813263393)"
"Usos Sòl","INT","Interior","41,547200449868","2,4673540422173","POINT (2.4673540422173 41.547200449868)"
"Usos Sòl","INT","Interior","41,5471218760722","2,4675002512447","POINT (2.4675002512447 41.5471218760722)"
"Usos Sòl","INT","Interior","41,5465740358855","2,46687915836581","POINT (2.46687915836581 41.5465740358855)"
"Usos Sòl","INT","Interior","41,546661713389","2,46672855595496","POINT (2.46672855595496 41.546661713389)"
"Usos Sòl","INT","Interior","41,5461212685392","2,46682024973573","POINT (2.46682024973573 41.5461212685392)"
"Usos Sòl","INT","Interior","41,5460517438541","2,46616138302213","POINT (2.46616138302213 41.5460517438541)"
"Usos Sòl","ZV","Zona Verda","41,5330691151345","2,44634552052644","POINT (2.44634552052644 41.5330691151345)"
"Usos Sòl","INT","Interior","41,5296963808234","2,44152737685721","POINT (2.44152737685721 41.5296963808234)"
"Usos Sòl","ZV","Zona Verda","41,5321447365304","2,44475084903488","POINT (2.44475084903488 41.5321447365304)"
"Usos Sòl","VIA","Vials","41,5315548932775","2,44444689705042","POINT (2.44444689705042 41.5315548932775)"
"Usos Sòl","RIERA","Riera","41,5404538266401","2,45748875627411","POINT (2.45748875627411 41.5404538266401)"
"Usos Sòl","EQP","Equipament en Projecte","41,5420705977392","2,44330748556598","POINT (2.44330748556598 41.5420705977392)"
"Usos Sòl","EQ","Equipament","41,5415752084341","2,44928752353905","POINT (2.44928752353905 41.5415752084341)"
"Usos Sòl","TR","Transit Reduït","41,5358695280395","2,43561778720733","POINT (2.43561778720733 41.5358695280395)"
"Usos Sòl","INT","Interior","41,5486132791482","2,46629068125451","POINT (2.46629068125451 41.5486132791482)"
"Usos Sòl","INT","Interior","41,5464429038566","2,45669355773206","POINT (2.45669355773206 41.5464429038566)"
